Lot_Bin_Wafer,part,instance,temp,date,vdd,vdd18,vwl,loaded
VWL,IWL,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,0,0
1.4630,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,0,1
1.5571,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,1,0
1.6026,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,1,1
1.6116,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,2,0
1.6524,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,2,1
1.6578,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,3,0
1.7013,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,3,1
1.7044,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,4,0
1.7473,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,4,1
1.7540,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,5,0
1.7952,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,5,1
1.8008,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,6,0
1.8442,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,6,1
1.8483,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,7,0
1.8936,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,7,1
1.8979,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,8,0
1.9418,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,8,1
1.9463,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,9,0
1.9913,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,9,1
1.9962,0.0023,P9KT88_0a_xx,P0119,0,025C,230929,.9,1.98,10,0
