Lot_Bin_Wafer,part,instance,temp,date,vdd,vdd18,vwl,loaded
VWL,IWL,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,0,0
1.4457,1.5374,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,0,1
1.4663,1.5215,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,1,0
1.5158,1.4973,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,1,1
1.5152,1.4964,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,2,0
1.5661,1.4720,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,2,1
1.5666,1.4714,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,3,0
1.6157,1.4473,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,3,1
1.6154,1.4472,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,4,0
1.6641,1.4231,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,4,1
1.6658,1.4224,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,5,0
1.7125,1.3983,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,5,1
1.7139,1.3978,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,6,0
1.7619,1.3740,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,6,1
1.7639,1.3736,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,7,0
1.8117,1.3495,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,7,1
1.8104,1.3492,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,8,0
1.8591,1.3254,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,8,1
1.8613,1.3248,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,9,0
1.9101,1.3003,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,9,1
1.9101,1.2998,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,10,0
1.9586,1.2756,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,10,1
1.9591,1.2754,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,11,0
2.0081,1.2515,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,11,1
2.0076,1.2508,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,12,0
2.0560,1.2270,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,12,1
2.0569,1.2268,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,13,0
2.1057,1.2025,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,13,1
2.1062,1.2019,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,14,0
2.1544,1.1780,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,14,1
2.1561,1.1767,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,15,0
2.2038,1.1540,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,15,1
2.2049,1.1521,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,16,0
2.2525,1.1302,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,16,1
2.2541,1.1283,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,17,0
2.3018,1.1046,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,17,1
2.3047,1.1025,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,18,0
2.3534,1.0796,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,18,1
2.3548,1.0778,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,19,0
2.4021,1.0551,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,19,1
2.4031,1.0538,P9KT98_0a_01,P0109,0,-40C,231004,.9,1.98,20,0
