Lot_Bin_Wafer,part,instance,temp,date,vdd,vdd18,vwl,loaded
VWL,IWL,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,0,0
1.4938,0.0007,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,0,1
1.4276,0.0007,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,1,0
1.4810,0.0006,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,1,1
1.5741,0.0006,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,2,0
1.6217,0.0006,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,2,1
1.7444,0.0006,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,3,0
1.7815,0.8300,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,3,1
1.7015,1.3181,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,4,0
1.7134,1.3977,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,4,1
1.7106,1.3990,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,5,0
1.7598,1.3747,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,5,1
1.7605,1.3740,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,6,0
1.8085,1.3505,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,6,1
1.8101,1.3499,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,7,0
1.8574,1.3256,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,7,1
1.8584,1.3255,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,8,0
1.9072,1.3016,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,8,1
1.9078,1.3009,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,9,0
1.9560,1.2768,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,9,1
1.9560,1.2763,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,10,0
2.0056,1.2517,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,10,1
2.0071,1.2509,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,11,0
2.0552,1.2275,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,11,1
2.0567,1.2265,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,12,0
2.1047,1.2029,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,12,1
2.1065,1.2018,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,13,0
2.1536,1.1782,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,13,1
2.1549,1.1774,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,14,0
2.2028,1.1531,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,14,1
2.2060,1.1524,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,15,0
2.2508,1.1292,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,15,1
2.2550,1.1287,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,16,0
2.3000,1.1059,P9KT98_0a_1,P0109,0,-40C,230831,.9,1.98,16,1
