Lot_Bin_Wafer,part,instance,temp,date,vdd,vdd18,vwl,loaded
VWL,IWL,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,0,0
1.4332,1.5428,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,0,1
1.4534,1.5276,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,1,0
1.5028,1.5030,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,1,1
1.5037,1.5027,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,2,0
1.5536,1.4778,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,2,1
1.5545,1.4774,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,3,0
1.6026,1.4537,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,3,1
1.6032,1.4530,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,4,0
1.6525,1.4289,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,4,1
1.6520,1.4283,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,5,0
1.7007,1.4047,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,5,1
1.7023,1.4038,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,6,0
1.7506,1.3802,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,6,1
1.7515,1.3794,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,7,0
1.7995,1.3554,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,7,1
1.7999,1.3544,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,8,0
1.8484,1.3311,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,8,1
1.8489,1.3311,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,9,0
1.8976,1.3065,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,9,1
1.8976,1.3059,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,10,0
1.9479,1.2815,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,10,1
1.9484,1.2806,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,11,0
1.9969,1.2571,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,11,1
1.9969,1.2565,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,12,0
2.0442,1.2334,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,12,1
2.0456,1.2321,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,13,0
2.0937,1.2088,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,13,1
2.0941,1.2077,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,14,0
2.1420,1.1842,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,14,1
2.1442,1.1840,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,15,0
2.1904,1.1598,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,15,1
2.1924,1.1590,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,16,0
2.2383,1.1365,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,16,1
2.2412,1.1339,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,17,0
2.2899,1.1111,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.98,17,1
2.2921,1.1094,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,0,0
1.4068,1.6421,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,0,1
1.4474,1.5310,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,1,0
1.5020,1.5040,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,1,1
1.5022,1.5037,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,2,0
1.5519,1.4789,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,2,1
1.5522,1.4785,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,3,0
1.6021,1.4539,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,3,1
1.6021,1.4536,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,4,0
1.6520,1.4297,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,4,1
1.6513,1.4292,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,5,0
1.6989,1.4050,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,5,1
1.7009,1.4045,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,6,0
1.7491,1.3807,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,6,1
1.7494,1.3805,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,7,0
1.7972,1.3570,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,7,1
1.7979,1.3559,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,8,0
1.8466,1.3320,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,8,1
1.8465,1.3315,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,9,0
1.8951,1.3076,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,9,1
1.8964,1.3066,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,10,0
1.9455,1.2825,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,10,1
1.9472,1.2819,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,11,0
1.9943,1.2578,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,11,1
1.9957,1.2568,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,12,0
2.0438,1.2337,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,12,1
2.0448,1.2329,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,13,0
2.0929,1.2089,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,13,1
2.0937,1.2082,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,14,0
2.1430,1.1844,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,14,1
2.1451,1.1831,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,15,0
2.1921,1.1593,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,15,1
2.1921,1.1593,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,16,0
2.2377,1.1362,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,16,1
2.2405,1.1348,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,17,0
2.2893,1.1118,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.8,17,1
2.2890,1.1108,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,0,0
1.3768,1.8022,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,0,1
1.4228,1.5594,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,1,0
1.4985,1.5059,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,1,1
1.5005,1.5048,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,2,0
1.5492,1.4802,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,2,1
1.5513,1.4792,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,3,0
1.5997,1.4550,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,3,1
1.5999,1.4548,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,4,0
1.6498,1.4301,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,4,1
1.6495,1.4307,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,5,0
1.6980,1.4061,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,5,1
1.6978,1.4057,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,6,0
1.7460,1.3819,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,6,1
1.7468,1.3811,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,7,0
1.7961,1.3572,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,7,1
1.7967,1.3570,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,8,0
1.8446,1.3330,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,8,1
1.8454,1.3324,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,9,0
1.8939,1.3088,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,9,1
1.8936,1.3086,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,10,0
1.9434,1.2836,P9KT98_0a_1,P0109,0,-40C,230926,.9,1.62,10,1
